VentaID;Factura;Fecha_Orden;Fecha_Entrega;Fecha_Envio;Estado;Cliente_Code;Tipo_Cliente;Nombres;Apellidos;Vendedor;Departamento;Metodo_Pago;Subtotal
63261;SO63261;2024-12-31;07/01/2025;07-01-25;5;29784 - 8937015;SC;Jeanie;Glenn;Linda Mitchell;Piura;Debito/Credito;6708.78
50253;SO50253;2024-03-30;11/04/2024;11-04-24;5;29786 - 18895252;SC;James;Glynn;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;4017.1687
51774;SO51774;2024-06-30;12/07/2024;12-07-24;5;29786 - 18895252;SC;James;Glynn;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;47410.2927
57086;SO57086;2024-09-30;13/10/2024;12-10-24;5;29786 - 18895252;SC;James;Glynn;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;50012.2575
63179;SO63179;2024-12-31;08/01/2025;08-01-25;5;29786 - 18895252;SC;James;Glynn;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;38840.7408
50232;SO50232;2024-03-30;11/04/2024;11-04-24;5;29789 - 1383582;SC;Brian;Goldstein;Garrett Vargas;Ica;Debito/Credito;26154.5589
51755;SO51755;2024-06-30;14/07/2024;12-07-24;5;29789 - 1383582;SC;Brian;Goldstein;Garrett Vargas;Ica;Debito/Credito;41563.506
57070;SO57070;2024-09-30;12/10/2024;12-10-24;5;29789 - 1383582;SC;Brian;Goldstein;Garrett Vargas;Ica;Debito/Credito;18136.95
63237;SO63237;2024-12-31;06/01/2025;06-01-25;5;29789 - 1383582;SC;Brian;Goldstein;Garrett Vargas;Ica;Debito/Credito;9477.924
51871;SO51871;2024-06-30;12/07/2024;12-07-24;5;29790 - 10721030907;SC;Lynn;Gonzales;Lynn Tsoflias;Cajamarca;Debito/Credito;200.052
50282;SO50282;2024-03-30;11/04/2024;11-04-24;5;29792 - 87450757;SC;Abigail;Gonzalez;Michael Blythe;Piura;Debito/Credito;33591.9302
51825;SO51825;2024-06-30;12/07/2024;12-07-24;5;29792 - 87450757;SC;Abigail;Gonzalez;Michael Blythe;Piura;Debito/Credito;55934.058
57128;SO57128;2024-09-30;12/10/2024;12-10-24;5;29792 - 87450757;SC;Abigail;Gonzalez;Michael Blythe;Piura;Debito/Credito;40829.652
63251;SO63251;2024-12-31;06/01/2025;06-01-25;5;29792 - 87450757;SC;Abigail;Gonzalez;Michael Blythe;Piura;Debito/Credito;24667.062
53472;SO53472;2024-07-31;12/08/2024;12-08-24;5;29796 - 20319308028;SC;Jon;Grande;José Saraiva;Lambayeque;Debito/Credito;92141.4113
58920;SO58920;2024-10-30;11/11/2024;11-11-24;5;29796 - 20319308028;SC;Jon;Grande;José Saraiva;Lambayeque;Debito/Credito;84413.16
65177;SO65177;2025-01-29;10/02/2025;10-02-25;5;29796 - 20319308028;SC;Jon;Grande;José Saraiva;Lambayeque;Debito/Credito;41023.2874
50261;SO50261;2024-03-30;11/04/2024;11-04-24;5;29797 - 22898326;SC;Jane;Greer;Jae Pak;Ica;Debito/Credito;5482.7026
51781;SO51781;2024-06-30;13/07/2024;12-07-24;5;29797 - 22898326;SC;Jane;Greer;Jae Pak;Ica;Debito/Credito;6857.886
57100;SO57100;2024-09-30;12/10/2024;13-10-24;5;29797 - 22898326;SC;Jane;Greer;Jae Pak;Ica;Debito/Credito;1117.332
63120;SO63120;2024-12-31;12/01/2025;12-01-25;5;29797 - 22898326;SC;Jane;Greer;Jae Pak;Ica;Debito/Credito;209.97
50230;SO50230;2024-03-30;11/04/2024;11-04-24;5;29798 - 60457574;SC;Geoff;Grisso;Tsvi Reiter;Cusco;Debito/Credito;8074.4839
51746;SO51746;2024-06-30;12/07/2024;12-07-24;5;29798 - 60457574;SC;Geoff;Grisso;Tsvi Reiter;Cusco;Debito/Credito;5467.248
57064;SO57064;2024-09-30;12/10/2024;12-10-24;5;29798 - 60457574;SC;Geoff;Grisso;Tsvi Reiter;Cusco;Debito/Credito;8436.516
63228;SO63228;2024-12-31;12/01/2025;12-01-25;5;29798 - 60457574;SC;Geoff;Grisso;Tsvi Reiter;Cusco;Debito/Credito;8974.65
53539;SO53539;2024-07-31;12/08/2024;12-08-24;5;29799 - 49127555;SC;Douglas;Groncki;Shu Ito;Piura;Debito/Credito;16674.9572
58977;SO58977;2024-10-30;06/11/2024;06-11-24;5;29799 - 49127555;SC;Douglas;Groncki;Shu Ito;Piura;Debito/Credito;10074.06
65161;SO65161;2025-01-29;10/02/2025;10-02-25;5;29799 - 49127555;SC;Douglas;Groncki;Shu Ito;Piura;Debito/Credito;4386.402
51802;SO51802;2024-06-30;12/07/2024;12-07-24;5;29800 - 69033341;SC;Brian;Groth;David Campbell;Lima;Debito/Credito;3385.776
57110;SO57110;2024-09-30;12/10/2024;12-10-24;5;29800 - 69033341;SC;Brian;Groth;David Campbell;Lima;Debito/Credito;5775.252
63196;SO63196;2024-12-31;14/01/2025;12-01-25;5;29800 - 69033341;SC;Brian;Groth;David Campbell;Lima;Debito/Credito;1668.582
53556;SO53556;2024-07-31;12/08/2024;12-08-24;5;29801 - 10612035891;SC;Faith;Gustafson;Jillian Carson;Arequipa;Debito/Credito;3977.1649
58945;SO58945;2024-10-30;11/11/2024;14-11-24;5;29801 - 10612035891;SC;Faith;Gustafson;Jillian Carson;Arequipa;Debito/Credito;3333.672
65194;SO65194;2025-01-29;04/02/2025;04-02-25;5;29801 - 10612035891;SC;Faith;Gustafson;Jillian Carson;Arequipa;Debito/Credito;12551.022
55316;SO55316;2024-08-30;11/09/2024;11-09-24;5;29802 - 33082286;SC;Greg;Harrison;Rachel Valdez;Junín;Debito/Credito;144
53575;SO53575;2024-07-31;09/08/2024;09-08-24;5;29804 - 6465790;SC;Matthew;Hagemann;Tsvi Reiter;Cusco;Debito/Credito;2183.64
59024;SO59024;2024-10-30;11/11/2024;11-11-24;5;29804 - 6465790;SC;Matthew;Hagemann;Tsvi Reiter;Cusco;Debito/Credito;5047.614
65288;SO65288;2025-01-29;11/02/2025;10-02-25;5;29804 - 6465790;SC;Matthew;Hagemann;Tsvi Reiter;Cusco;Debito/Credito;6478.056
53522;SO53522;2024-07-31;12/08/2024;12-08-24;5;29806 - 96337769;SC;Betty;Haines;David Campbell;Lima;Debito/Credito;1135.7955
58966;SO58966;2024-10-30;05/11/2024;05-11-24;5;29806 - 96337769;SC;Betty;Haines;David Campbell;Lima;Debito/Credito;2321.262
65203;SO65203;2025-01-29;10/02/2025;10-02-25;5;29806 - 96337769;SC;Betty;Haines;David Campbell;Lima;Debito/Credito;3751.704
53608;SO53608;2024-07-31;13/08/2024;12-08-24;5;29812 - 40796625;SC;William;Hapke;Rachel Valdez;Junín;Debito/Credito;1927.6118
53609;SO53609;2024-07-31;16/08/2024;12-08-24;5;29812 - 40796625;SC;William;Hapke;Rachel Valdez;Junín;Debito/Credito;3086.3729
59033;SO59033;2024-10-30;12/11/2024;11-11-24;5;29812 - 40796625;SC;William;Hapke;Rachel Valdez;Junín;Debito/Credito;915.528
59053;SO59053;2024-10-30;11/11/2024;11-11-24;5;29812 - 40796625;SC;William;Hapke;Rachel Valdez;Junín;Debito/Credito;396.9985
65090;SO65090;2025-01-28;10/02/2025;10-02-25;5;29812 - 40796625;SC;William;Hapke;Rachel Valdez;Junín;Debito/Credito;98.774
65305;SO65305;2025-01-29;10/02/2025;10-02-25;5;29812 - 40796625;SC;William;Hapke;Rachel Valdez;Junín;Debito/Credito;293.958
51874;SO51874;2024-06-30;12/07/2024;12-07-24;5;29814 - 20163150743;SC;Kimberly;Harrington;Tsvi Reiter;Cusco;Debito/Credito;6557.411
57190;SO57190;2024-09-30;12/10/2024;12-10-24;5;29814 - 20163150743;SC;Kimberly;Harrington;Tsvi Reiter;Cusco;Debito/Credito;7405.398
63220;SO63220;2024-12-31;12/01/2025;12-01-25;5;29814 - 20163150743;SC;Kimberly;Harrington;Tsvi Reiter;Cusco;Debito/Credito;4642.524
50216;SO50216;2024-03-30;13/04/2024;11-04-24;5;29816 - 12873827;SC;Keith;Harris;David Campbell;Lima;Debito/Credito;1484.4572
51728;SO51728;2024-06-30;13/07/2024;12-07-24;5;29816 - 12873827;SC;Keith;Harris;David Campbell;Lima;Debito/Credito;3107.022
57044;SO57044;2024-09-30;09/10/2024;09-10-24;5;29816 - 12873827;SC;Keith;Harris;David Campbell;Lima;Debito/Credito;3510.786
63198;SO63198;2024-12-31;12/01/2025;12-01-25;5;29816 - 12873827;SC;Keith;Harris;David Campbell;Lima;Debito/Credito;3089.94
51775;SO51775;2024-06-30;12/07/2024;12-07-24;5;29817 - 46568458;SC;Doris;Hartwig;Tsvi Reiter;Cusco;Debito/Credito;38544.3379
57088;SO57088;2024-09-30;12/10/2024;12-10-24;5;29817 - 46568458;SC;Doris;Hartwig;Tsvi Reiter;Cusco;Debito/Credito;29123.8334
63181;SO63181;2024-12-31;12/01/2025;12-01-25;5;29817 - 46568458;SC;Doris;Hartwig;Tsvi Reiter;Cusco;Debito/Credito;21969.69
50270;SO50270;2024-03-30;06/04/2024;06-04-24;5;29818 - 48983091;SC;Roger;Harui;Linda Mitchell;Lima;Debito/Credito;78041.5646
51783;SO51783;2024-06-30;13/07/2024;12-07-24;5;29818 - 48983091;SC;Roger;Harui;Linda Mitchell;Lima;Debito/Credito;107270.1188
57105;SO57105;2024-09-30;12/10/2024;12-10-24;5;29818 - 48983091;SC;Roger;Harui;Linda Mitchell;Lima;Debito/Credito;110050.8354
63131;SO63131;2024-12-31;13/01/2025;12-01-25;5;29818 - 48983091;SC;Roger;Harui;Linda Mitchell;Lima;Debito/Credito;86975.0655
50320;SO50320;2024-03-30;11/04/2024;11-04-24;5;29819 - 42705484;SC;Ann;Hass;Michael Blythe;La Libertad;Debito/Credito;600.2625
51873;SO51873;2024-06-30;08/07/2024;08-07-24;5;29819 - 42705484;SC;Ann;Hass;Michael Blythe;;Debito/Credito;326.742
51112;SO51112;2024-05-30;08/06/2024;08-06-24;5;29820 - 57699425;SC;Mark;Hassall;Jillian Carson;Arequipa;Debito/Credito;27275.3063
55259;SO55259;2024-08-30;12/09/2024;11-09-24;5;29820 - 57699425;SC;Mark;Hassall;Jillian Carson;Arequipa;Debito/Credito;29503.14
61219;SO61219;2024-11-30;12/12/2024;12-12-24;5;29820 - 57699425;SC;Mark;Hassall;Jillian Carson;Arequipa;Debito/Credito;23752.416
67282;SO67282;2025-03-01;13/03/2025;13-03-25;5;29820 - 57699425;SC;Mark;Hassall;Jillian Carson;Arequipa;Debito/Credito;26440.572
53468;SO53468;2024-07-31;13/08/2024;12-08-24;5;29821 - 81901442;SC;Neal;Hasty;Lynn Tsoflias;Cajamarca;Debito/Credito;25283.1022
58915;SO58915;2024-10-30;11/11/2024;11-11-24;5;29821 - 81901442;SC;Neal;Hasty;Syed Abbas;Cajamarca;Debito/Credito;27568.494
65172;SO65172;2025-01-29;10/02/2025;10-02-25;5;29821 - 81901442;SC;Neal;Hasty;Lynn Tsoflias;Cajamarca;Debito/Credito;21439.446
53502;SO53502;2024-07-31;14/08/2024;12-08-24;5;29823 - 64363653;SC;Jeff;Hay;Syed Abbas;Cajamarca;Debito/Credito;31604.671
58948;SO58948;2024-10-30;12/11/2024;11-11-24;5;29823 - 64363653;SC;Jeff;Hay;Lynn Tsoflias;Cajamarca;Debito/Credito;25386.132
65250;SO65250;2025-01-29;05/02/2025;05-02-25;5;29823 - 64363653;SC;Jeff;Hay;Lynn Tsoflias;Cajamarca;Debito/Credito;24912.348
50263;SO50263;2024-03-30;11/04/2024;11-04-24;5;29828 - 20443201295;SC;Jay;Henningsen;Jillian Carson;Arequipa;Debito/Credito;30252.3325
51790;SO51790;2024-06-30;07/07/2024;07-07-24;5;29828 - 20443201295;SC;Jay;Henningsen;Jillian Carson;Arequipa;Debito/Credito;15148.1025
57098;SO57098;2024-09-30;12/10/2024;12-10-24;5;29828 - 20443201295;SC;Jay;Henningsen;Jillian Carson;Arequipa;Debito/Credito;4667.6461
63137;SO63137;2024-12-31;09/01/2025;09-01-25;5;29828 - 20443201295;SC;Jay;Henningsen;Jillian Carson;Arequipa;Debito/Credito;880.812
51174;SO51174;2024-05-30;11/06/2024;11-06-24;5;29829 - 50121253;SC;Jeff;Henshaw;Lynn Tsoflias;Cajamarca;Debito/Credito;283.9489
55327;SO55327;2024-08-30;11/09/2024;11-09-24;5;29829 - 50121253;SC;Jeff;Henshaw;Lynn Tsoflias;Cajamarca;Debito/Credito;1430.442
61245;SO61245;2024-11-30;07/12/2024;07-12-24;5;29829 - 50121253;SC;Jeff;Henshaw;Syed Abbas;;Debito/Credito;445.41
67345;SO67345;2025-03-01;13/03/2025;13-03-25;5;29829 - 50121253;SC;Jeff;Henshaw;Lynn Tsoflias;Cajamarca;Debito/Credito;509.31
50251;SO50251;2024-03-30;11/04/2024;11-04-24;5;29830 - 47936947;SC;Kari;Hensien;Garrett Vargas;Ica;Debito/Credito;540.387
51847;SO51847;2024-06-30;12/07/2024;12-07-24;5;29830 - 47936947;SC;Kari;Hensien;Garrett Vargas;Ica;Debito/Credito;9850.086
57152;SO57152;2024-09-30;14/10/2024;12-10-24;5;29830 - 47936947;SC;Kari;Hensien;Garrett Vargas;Ica;Debito/Credito;6126.342
63269;SO63269;2024-12-31;12/01/2025;12-01-25;5;29830 - 47936947;SC;Kari;Hensien;Garrett Vargas;Ica;Debito/Credito;5394.378
50240;SO50240;2024-03-30;12/04/2024;11-04-24;5;29835 - 21722506;SC;Ronald;Heymsfield;David Campbell;Lima;Debito/Credito;65.6018
51765;SO51765;2024-06-30;12/07/2024;12-07-24;5;29835 - 21722506;SC;Ronald;Heymsfield;David Campbell;Lima;Debito/Credito;2753.988
57163;SO57163;2024-09-30;12/10/2024;12-10-24;5;29835 - 21722506;SC;Ronald;Heymsfield;David Campbell;Lima;Debito/Credito;149.874
63265;SO63265;2024-12-31;08/01/2025;08-01-25;5;29835 - 21722506;SC;Ronald;Heymsfield;David Campbell;Lima;Debito/Credito;461.694
50312;SO50312;2024-03-30;11/04/2024;11-04-24;5;29836 - 20594496478;SC;Sidney;Higa;Jillian Carson;Arequipa;Debito/Credito;68243.9474
50189;SO50189;2024-03-30;11/04/2024;11-04-24;5;29955 - 10997630776;SC;David;Liu;Jillian Carson;La Libertad;Debito/Credito;30041.9727
51691;SO51691;2024-06-30;12/07/2024;12-07-24;5;29955 - 10997630776;SC;David;Liu;Jillian Carson;La Libertad;Debito/Credito;32164.548
57015;SO57015;2024-09-30;13/10/2024;12-10-24;5;29955 - 10997630776;SC;David;Liu;Jillian Carson;La Libertad;Debito/Credito;33608.064
63123;SO63123;2024-12-31;12/01/2025;13-01-25;5;29955 - 10997630776;SC;David;Liu;Jillian Carson;La Libertad;Debito/Credito;14478.162
50190;SO50190;2024-03-30;07/04/2024;07-04-24;5;30115 - 10496711799;SC;Dora;Verdad;Jae Pak;Ica;Debito/Credito;767.7657
51692;SO51692;2024-06-30;12/07/2024;12-07-24;5;30115 - 10496711799;SC;Dora;Verdad;Jae Pak;Ica;Debito/Credito;672.294
57095;SO57095;2024-09-30;06/10/2024;06-10-24;5;30115 - 10496711799;SC;Dora;Verdad;Jae Pak;Ica;Debito/Credito;1466.01
63122;SO63122;2024-12-31;12/01/2025;12-01-25;5;30115 - 10496711799;SC;Dora;Verdad;Jae Pak;Ica;Debito/Credito;192.246
51170;SO51170;2024-05-30;11/06/2024;11-06-24;5;29837 - 27120962;SC;Onetha;Higgs;Amy Alberts;Junín;Debito/Credito;3711.966
51171;SO51171;2024-05-30;12/06/2024;11-06-24;5;29837 - 27120962;SC;Onetha;Higgs;Rachel Valdez;Junín;Debito/Credito;3792.4308
55306;SO55306;2024-08-30;08/09/2024;08-09-24;5;29837 - 27120962;SC;Onetha;Higgs;Rachel Valdez;Junín;Debito/Credito;1022.13
55320;SO55320;2024-08-30;11/09/2024;11-09-24;5;29837 - 27120962;SC;Onetha;Higgs;Rachel Valdez;Junín;Debito/Credito;1647.0196
61252;SO61252;2024-11-30;12/12/2024;12-12-24;5;29837 - 27120962;SC;Onetha;Higgs;Rachel Valdez;Junín;Debito/Credito;372.588
61262;SO61262;2024-11-30;08/12/2024;08-12-24;5;29837 - 27120962;SC;Onetha;Higgs;Rachel Valdez;Junín;Debito/Credito;563.7528
67203;SO67203;2025-02-28;13/03/2025;13-03-25;5;29837 - 27120962;SC;Onetha;Higgs;Amy Alberts;Junín;Debito/Credito;2465.2298
67323;SO67323;2025-03-01;13/03/2025;13-03-25;5;29837 - 27120962;SC;Onetha;Higgs;Rachel Valdez;Junín;Debito/Credito;1806.552
50191;SO50191;2024-03-30;05/04/2024;05-04-24;5;29888 - 1655045;SC;Brannon;Jones;Tsvi Reiter;Cusco;Debito/Credito;40518.0541
51693;SO51693;2024-06-30;12/07/2024;12-07-24;5;29888 - 1655045;SC;Brannon;Jones;Tsvi Reiter;Cusco;Debito/Credito;33973.89
57017;SO57017;2024-09-30;13/10/2024;12-10-24;5;29888 - 1655045;SC;Brannon;Jones;Tsvi Reiter;Cusco;Debito/Credito;27729.582
63124;SO63124;2024-12-31;12/01/2025;12-01-25;5;29888 - 1655045;SC;Brannon;Jones;Tsvi Reiter;Cusco;Debito/Credito;32382.306
50193;SO50193;2024-03-30;11/04/2024;11-04-24;5;29986 - 10371484669;SC;Mindy;Martin;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;6320.2454
51696;SO51696;2024-06-30;12/07/2024;12-07-24;5;29986 - 10371484669;SC;Mindy;Martin;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;2006.046
57094;SO57094;2024-09-30;08/10/2024;08-10-24;5;29986 - 10371484669;SC;Mindy;Martin;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;4592.916
63129;SO63129;2024-12-31;12/01/2025;12-01-25;5;29986 - 10371484669;SC;Mindy;Martin;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;1502.976
50194;SO50194;2024-03-30;11/04/2024;11-04-24;5;29952 - 58457085;SC;Yuhong;Li;José Saraiva;Lambayeque;Debito/Credito;1409.382
51787;SO51787;2024-06-30;12/07/2024;12-07-24;5;29952 - 58457085;SC;Yuhong;Li;José Saraiva;Lambayeque;Debito/Credito;858.9
63126;SO63126;2024-12-31;12/01/2025;12-01-25;5;29952 - 58457085;SC;Yuhong;Li;José Saraiva;Lambayeque;Debito/Credito;2041.188
53516;SO53516;2024-07-31;12/08/2024;12-08-24;5;29839 - 38132261;SC;Geneva;Hill;Rachel Valdez;Junín;Debito/Credito;437.8429
58902;SO58902;2024-10-30;11/11/2024;11-11-24;5;29839 - 38132261;SC;Geneva;Hill;Rachel Valdez;Junín;Debito/Credito;291.588
65295;SO65295;2025-01-29;12/02/2025;10-02-25;5;29839 - 38132261;SC;Geneva;Hill;Rachel Valdez;;Debito/Credito;728.91
50195;SO50195;2024-03-30;11/04/2024;11-04-24;5;30108 - 86395523;SC;Kara;Vanderlinden;Jae Pak;Ica;Debito/Credito;29654.2607
50196;SO50196;2024-03-30;11/04/2024;11-04-24;5;30085 - 51574131;SC;Doris;Traube;Jillian Carson;Cusco;Debito/Credito;598.0678
51796;SO51796;2024-06-30;13/07/2024;12-07-24;5;30085 - 51574131;SC;Doris;Traube;Jillian Carson;Cusco;Debito/Credito;20.394
57106;SO57106;2024-09-30;12/10/2024;12-10-24;5;30085 - 51574131;SC;Doris;Traube;Jillian Carson;Cusco;Debito/Credito;1866.858
63190;SO63190;2024-12-31;12/01/2025;12-01-25;5;30085 - 51574131;SC;Doris;Traube;Jillian Carson;Cusco;Debito/Credito;218.454
53544;SO53544;2024-07-31;12/08/2024;12-08-24;5;29840 - 2218546;SC;Andrew;Hill;Jae Pak;Ica;Debito/Credito;1574.442
65169;SO65169;2025-01-29;11/02/2025;12-02-25;5;29840 - 2218546;SC;Andrew;Hill;Jae Pak;Ica;Debito/Credito;12.144
50197;SO50197;2024-03-30;08/04/2024;08-04-24;5;29988 - 25416337;SC;Steve;Masters;Jae Pak;Ica;Debito/Credito;3218.1375
53551;SO53551;2024-07-31;13/08/2024;12-08-24;5;29841 - 66848371;SC;Reinout;Hillmann;Tsvi Reiter;Cusco;Debito/Credito;26261.707
58993;SO58993;2024-10-30;12/11/2024;11-11-24;5;29841 - 66848371;SC;Reinout;Hillmann;Tsvi Reiter;Cusco;Debito/Credito;27721.368
65242;SO65242;2025-01-29;10/02/2025;10-02-25;5;29841 - 66848371;SC;Reinout;Hillmann;Tsvi Reiter;Cusco;Debito/Credito;26093.028
50199;SO50199;2024-03-30;11/04/2024;12-04-24;5;29946 - 12838665;SC;Linda;Leste;Garrett Vargas;Ica;Debito/Credito;23863.0438
53452;SO53452;2024-07-31;06/08/2024;06-08-24;5;29843 - 28431263;SC;Matthew;Hink;Pamela Ansman-Wolfe;Lima;Debito/Credito;52952.3583
58962;SO58962;2024-10-30;12/11/2024;11-11-24;5;29843 - 28431263;SC;Matthew;Hink;Pamela Ansman-Wolfe;Lima;Debito/Credito;56579.796
65199;SO65199;2025-01-29;10/02/2025;10-02-25;5;29843 - 28431263;SC;Matthew;Hink;Pamela Ansman-Wolfe;Lima;Debito/Credito;52587.138
50204;SO50204;2024-03-30;15/04/2024;11-04-24;5;30074 - 86176902;SC;Yuping;Tian;Jae Pak;Ica;Debito/Credito;97597.1168
50205;SO50205;2024-03-30;11/04/2024;11-04-24;5;29865 - 9688672;SC;Lucio;Iallo;Stephen Jiang;Piura;Debito/Credito;5255.3088
51706;SO51706;2024-06-30;06/07/2024;06-07-24;5;29865 - 9688672;SC;Lucio;Iallo;Linda Mitchell;Piura;Debito/Credito;7728.264
57029;SO57029;2024-09-30;07/10/2024;07-10-24;5;29865 - 9688672;SC;Lucio;Iallo;Linda Mitchell;;Debito/Credito;5558.423
63146;SO63146;2024-12-31;09/01/2025;09-01-25;5;29865 - 9688672;SC;Lucio;Iallo;Linda Mitchell;Piura;Debito/Credito;4528.728
50206;SO50206;2024-03-30;11/04/2024;11-04-24;5;29997 - 10202301348;SC;Lola;Mccarthy;David Campbell;Lima;Debito/Credito;59836.4792
51711;SO51711;2024-06-30;12/07/2024;12-07-24;5;29997 - 10202301348;SC;Lola;Mccarthy;David Campbell;Lima;Debito/Credito;101609.2864
57030;SO57030;2024-09-30;12/10/2024;12-10-24;5;29997 - 10202301348;SC;Lola;Mccarthy;David Campbell;Lima;Debito/Credito;63339.258
63149;SO63149;2024-12-31;12/01/2025;12-01-25;5;29997 - 10202301348;SC;Lola;Mccarthy;David Campbell;Lima;Debito/Credito;50489.2921
51817;SO51817;2024-06-30;12/07/2024;12-07-24;5;29845 - 75170107;SC;Rose;Hirsch;Rachel Valdez;Junín;Debito/Credito;1822.908
51869;SO51869;2024-06-30;13/07/2024;12-07-24;5;29845 - 75170107;SC;Rose;Hirsch;Rachel Valdez;Junín;Debito/Credito;26.724
57177;SO57177;2024-09-30;12/10/2024;12-10-24;5;29845 - 75170107;SC;Rose;Hirsch;Amy Alberts;Junín;Debito/Credito;1701.486
57182;SO57182;2024-09-30;08/10/2024;10-10-24;5;29845 - 75170107;SC;Rose;Hirsch;Rachel Valdez;;Debito/Credito;15
63260;SO63260;2024-12-31;12/01/2025;12-01-25;5;29845 - 75170107;SC;Rose;Hirsch;Rachel Valdez;Junín;Debito/Credito;1804.65
50207;SO50207;2024-03-30;11/04/2024;11-04-24;5;29949 - 10781636977;SC;George;Li;Linda Mitchell;Lima;Debito/Credito;736.1455
51707;SO51707;2024-06-30;12/07/2024;12-07-24;5;29949 - 10781636977;SC;George;Li;Linda Mitchell;Lima;Debito/Credito;790.728
57025;SO57025;2024-09-30;06/10/2024;06-10-24;5;29949 - 10781636977;SC;George;Li;Linda Mitchell;Lima;Debito/Credito;338.994
63143;SO63143;2024-12-31;09/01/2025;09-01-25;5;29949 - 10781636977;SC;George;Li;Linda Mitchell;Lima;Debito/Credito;90.588
50208;SO50208;2024-03-30;13/04/2024;11-04-24;5;30117 - 10859939782;SC;Robert;Vessa;Michael Blythe;Piura;Debito/Credito;94673.1417
51714;SO51714;2024-06-30;13/07/2024;12-07-24;5;30117 - 10859939782;SC;Robert;Vessa;Michael Blythe;Piura;Debito/Credito;78790.812
57034;SO57034;2024-09-30;12/10/2024;13-10-24;5;30117 - 10859939782;SC;Robert;Vessa;Michael Blythe;Piura;Debito/Credito;76571.586
63201;SO63201;2024-12-31;12/01/2025;12-01-25;5;30117 - 10859939782;SC;Robert;Vessa;Michael Blythe;Piura;Debito/Credito;73270.506
50307;SO50307;2024-03-30;11/04/2024;11-04-24;5;29846 - 72878343;SC;Douglas;Hite;Tsvi Reiter;Cusco;Debito/Credito;3279.9311
51816;SO51816;2024-06-30;13/07/2024;12-07-24;5;29846 - 72878343;SC;Douglas;Hite;Tsvi Reiter;Cusco;Debito/Credito;5195.85
57158;SO57158;2024-09-30;08/10/2024;08-10-24;5;29846 - 72878343;SC;Douglas;Hite;Tsvi Reiter;Cusco;Debito/Credito;1331.802
63238;SO63238;2024-12-31;12/01/2025;12-01-25;5;29846 - 72878343;SC;Douglas;Hite;Tsvi Reiter;Cusco;Debito/Credito;37.254
50209;SO50209;2024-03-30;12/04/2024;11-04-24;5;30045 - 18998774;SC;Ruth;Suffin;Tete Mensa-Annan;Lima;Debito/Credito;30242.8503
50210;SO50210;2024-03-30;11/04/2024;11-04-24;5;29935 - 38336988;SC;Elsa;Leavitt;Linda Mitchell;Lima;Debito/Credito;36879.256
51715;SO51715;2024-06-30;13/07/2024;12-07-24;5;29935 - 38336988;SC;Elsa;Leavitt;Linda Mitchell;Lima;Debito/Credito;37540.9762
57036;SO57036;2024-09-30;12/10/2024;12-10-24;5;29935 - 38336988;SC;Elsa;Leavitt;Linda Mitchell;Lima;Debito/Credito;37891.884
63202;SO63202;2024-12-31;12/01/2025;12-01-25;5;29935 - 38336988;SC;Elsa;Leavitt;Linda Mitchell;Lima;Debito/Credito;21306.444
51749;SO51749;2024-06-30;13/07/2024;12-07-24;5;29848 - 20176459732;SC;Helge;Hoeing;Michael Blythe;La Libertad;Debito/Credito;2751.624
57116;SO57116;2024-09-30;09/10/2024;09-10-24;5;29848 - 20176459732;SC;Helge;Hoeing;Michael Blythe;La Libertad;Debito/Credito;202.332
50213;SO50213;2024-03-30;05/04/2024;05-04-24;5;30055 - 88527772;SC;Julie;Taft-Rider;Michael Blythe;;Debito/Credito;26985.2625
51720;SO51720;2024-06-30;13/07/2024;12-07-24;5;30055 - 88527772;SC;Julie;Taft-Rider;Michael Blythe;La Libertad;Debito/Credito;51742.386
57037;SO57037;2024-09-30;12/10/2024;12-10-24;5;30055 - 88527772;SC;Julie;Taft-Rider;Michael Blythe;La Libertad;Debito/Credito;40438.7655
63194;SO63194;2024-12-31;12/01/2025;12-01-25;5;30055 - 88527772;SC;Julie;Taft-Rider;Michael Blythe;La Libertad;Debito/Credito;29585.16
50214;SO50214;2024-03-30;11/04/2024;11-04-24;5;30094 - 10525056298;SC;Sairaj;Uddin;Linda Mitchell;Piura;Debito/Credito;50702.1158
51722;SO51722;2024-06-30;12/07/2024;12-07-24;5;30094 - 10525056298;SC;Sairaj;Uddin;Linda Mitchell;Piura;Debito/Credito;38335.386
57042;SO57042;2024-09-30;12/10/2024;12-10-24;5;30094 - 10525056298;SC;Sairaj;Uddin;Linda Mitchell;Piura;Debito/Credito;39988.776
63155;SO63155;2024-12-31;12/01/2025;12-01-25;5;30094 - 10525056298;SC;Sairaj;Uddin;Linda Mitchell;Piura;Debito/Credito;35670.744
51142;SO51142;2024-05-30;12/06/2024;11-06-24;5;29850 - 51401322;SC;Bob;Hodges;Michael Blythe;Piura;Debito/Credito;2232.84
